PC1,PC2,cluster_kproto,cluster_kmeans
0.9862894088320037,-0.4726794488588594,0,0
1.4028670878880483,-0.29201981957792805,0,0
-0.2893108233560449,-0.9128634882830384,1,1
0.7690841923376227,0.13955660777077283,0,0
0.5846616609128065,1.3453030288276622,0,0
1.5114253265482773,0.3573580587920234,0,0
1.5114253265482773,0.3573580587920234,0,0
0.8401945018803378,-0.4780123240805639,0,0
0.8011778981527341,-0.49372429236567317,0,0
0.719625748046822,1.8432040455836531,0,0
0.277236050517901,0.513599755143975,0,0
0.879623944517931,0.45367394891814555,0,0
-0.9611354780248943,-0.4478123483829185,1,1
-0.8561435625847175,-1.1617221479828772,1,1
0.8085136349752159,1.0712428807694823,0,0
-1.14792053757806,-0.2564135937126861,1,1
0.1708564515585549,0.2623485691938054,0,0
-1.4188161485924278,-1.347714652485513,1,1
-1.118647070148937,1.2170275016568382,1,1
0.7310424332191989,0.17303132032219193,0,0
0.02227494025982267,-0.01829405940214833,0,1
0.7021340360158699,0.8199916948193126,0,0
1.6433425419612009,1.220118541154299,0,0
0.4643787724340172,2.4889148147647044,0,0
1.0267227171643194,3.6449740154973633,0,0
2.1157947340683863,-0.037828284656384645,0,0
1.5134068400683567,0.022097521569444768,0,0
0.1750722175706742,-0.17684050579698216,0,1
-1.4619929055409937,-1.4262927759678254,1,1
-0.6651265528023657,2.0540636505622296,1,1
0.26061257050715814,-1.2725987536464318,1,1
1.025895301019176,2.039643810966701,0,0
-0.18293122439669873,-0.6616123023328686,1,1
1.331756778345333,0.32554911227340855,0,0
-1.752795035925156,-0.47179754086110587,1,1
1.804208970452519,-0.9323977135372749,0,0
1.4256730505148985,-1.1465320553696254,0,0
1.8491310732832051,2.2780552097861277,0,0
-0.13137854821505132,-0.9593570986441408,1,1
-0.32099169026116686,0.6363917165670078,1,1
1.5646106302412774,1.4503248835976548,0,0
0.23780660788030777,-0.41808651785473444,0,0
1.1362034271028665,2.023863674864584,0,0
0.8085136349752159,1.0712428807694823,0,0
-0.09201212623145849,0.520696748966876,0,1
0.11203105920842586,-1.5532413822423852,1,1
-0.7100486556330515,-1.1563892727611729,1,1
-1.4200768585563344,-0.21929674959486675,1,1
0.28935928406195527,-0.7158313141660064,0,0
-1.9711246131424516,2.6720996644916375,1,1
2.299931400138476,-0.06597012198609933,0,0
-0.36458128611972224,-0.3581607116289049,1,1
0.23780660788030777,-0.41808651785473444,0,0
0.4236168228242935,-0.6586719533614951,0,0
-0.7337664422150815,-0.8994312924183112,1,1
-0.6008965869719125,-1.8074329171639285,1,1
1.4028670878880483,-0.29201981957792805,0,0
-0.14321591640437903,-0.907530613061334,1,1
2.127632102257714,-0.08965477023919141,0,0
2.1157947340683863,-0.037828284656384645,0,0
-1.3082763964121193,-1.0335973113381403,1,1
0.5286087382644702,-1.372581752961454,0,0
-0.2893108233560449,-0.9128634882830384,1,1
-1.1825008477402374,0.10155755304951067,1,1
0.26920160943070326,-0.7897371389776057,0,0
0.1566245207617037,2.6272782373110406,0,0
-0.9770409576956414,2.129560917911363,1,1
-0.3904481297899639,3.1841266743253236,0,1
-1.3916361254603595,2.9090006183073873,1,1
1.753882294141509,1.5342358823016715,0,0
0.012979789208718298,-0.19321305063308294,0,1
-1.1952500398847448,-0.44417021681651825,1,1
-1.3376888866711887,0.29815263946168696,1,1
-1.0809703812563067,-0.9368486807612258,1,1
-0.6435174634731328,2.932604269026622,1,1
-0.7153226762931401,1.5367489373744474,1,1
-1.267193083760608,1.8282549875675487,1,1
-1.2346794825223382,-1.3758564898152277,1,1
0.7217472821680946,-0.0018876709087426273,0,0
1.260646468802618,0.9431180441247453,0,0
2.1157947340683863,-0.037828284656384645,0,0
1.023177070575492,1.4344365803429624,0,0
1.676916183212479,1.2465946124512093,0,0
2.113813220548307,0.29743225256619404,0,0
-1.1991243277509804,-1.6846409557408961,1,1
1.063760610588021,0.4255321115884309,0,0
-1.7740262181601196,0.0604701928560049,1,1
-0.6325774538770345,-0.2581777123138824,1,1
-1.2358335798972737,0.5647342519380132,1,1
-1.533103215083709,-0.8087238441164888,1,1
-0.013280214511534896,0.29049040652351993,0,1
-2.6228812144881126,3.820040962060347,1,1
0.8440687897465735,0.7624584148438139,0,0
-1.6699029709842703,-0.6391377281072588,1,1
-0.28345402419848315,1.2877065803182952,0,1
0.3598550869725357,0.814271033939855,0,0
-2.4761718009043125,1.6777025573248532,1,1
-1.3362173568691116,-0.2911379115801746,1,1
-1.1113905381975222,-0.516011378801826,1,1
-2.0951295977596476,0.024537028447427243,1,1
-0.7456038104044092,-0.8476048068355044,1,1
1.457068052065294,-1.5181826764924968,0,0
-0.14321591640437903,-0.907530613061334,1,1
-1.6537634447854266,0.31078375161361715,1,1
1.201821076452489,-0.8724719073114453,0,0
-1.277856239470904,-1.45443461329754,1,1
-0.5378554286096643,-0.4310320407185256,1,1
1.477851685296999,0.33088198749511305,0,0
-0.8916987173560751,-0.852937682057209,1,1
-0.893177655020995,-0.2173347865910307,1,1
0.1856279730982074,-1.8955005607194728,1,1
-0.9780438256191168,0.23895359345338418,1,1
1.5134068400683567,0.022097521569444768,0,0
1.5134068400683567,0.022097521569444768,0,0
0.30378191959288076,-1.1477082857398024,0,1
0.8706146588215533,-0.8988496260399638,0,0
0.11203105920842586,-1.5532413822423852,1,1
-0.8461266102061934,1.1017140758156594,1,1
1.4464566837466037,0.7025326086179845,0,0
-0.2934709765770071,-0.9757296434802415,1,1
1.8274792080312907,1.191976703824584,0,0
0.9110189460683263,0.08202332779527428,0,0
-1.0827277764131102,0.8300464540078106,1,1
0.719625748046822,1.8432040455836531,0,0
0.7563350001931155,-0.40617116209525617,0,0
-1.4975480603123512,-1.117508310042157,1,1
-0.930715321083679,-0.8686496503423183,1,1
-0.8522692747184818,0.07874859094150045,1,1
0.8837840977388933,0.5165401041153488,0,0
-0.238044012529124,-0.03300370086713578,1,1
-0.15265009028542972,1.7227414418770832,0,1
1.6077873871898434,1.5289030070799672,0,0
1.5249155669802763,0.9403377322166614,0,0
-0.03018955987700439,-0.318103518539712,1,1
-0.2952155348653349,0.08157237360365291,1,1
1.1476201122752434,0.35369094960312314,0,0
-1.4443543509852612,1.224506037238692,1,1
-0.2527090269672834,2.171857124645958,0,1
-0.24854887374632129,2.234723279843161,0,1
-0.9870541090867414,-2.40892984840426,1,1
-1.4069787804031,-1.3995411380683198,1,1
-0.35654684503252443,0.9451761824926761,1,1
-1.0339193364415051,0.38220018164546427,1,1
-1.4188161485924278,-1.347714652485513,1,1
0.11203105920842586,-1.5532413822423852,1,1
-1.017474266027957,-1.9880925464448598,1,1
-0.6008965869719125,-1.8074329171639285,1,1
2.1157947340683863,-0.037828284656384645,0,0
0.9465741008396839,-0.22676113813039403,0,0
1.804208970452519,-0.9323977135372749,0,0
0.17384621770003678,-2.345729305324657,1,1
0.6747036452161361,-1.3672488777397493,0,0
0.7310424332191989,0.17303132032219193,0,0
2.0802395792970287,0.2709561812692836,0,0
1.5489619948397142,-0.28668694435622355,0,0
2.0594559460653237,-1.5781084827183263,0,0
1.8605477584555818,0.6078824845246665,0,0
2.1493683753196646,-0.011352213359474214,0,0
1.7144528515039161,0.6025496093029622,0,0
2.371041709681191,-0.683539053837436,0,0
1.2373762312238465,-1.1812563732371135,0,0
0.9299506208289411,-2.012959646920801,0,0
-1.168057967477993,-1.0862248806337438,1,1
-1.3054796378735327,1.277344859757001,1,1
0.650922837980106,-0.5619233227845808,0,0
0.21478752556299402,-0.4227588165254475,0,0
-0.7456038104044092,-0.8476048068355044,1,1
0.24196676110127002,-0.3552203626575313,0,0
1.6788976967325586,0.9113340752286305,0,0
1.7686538156811615,-0.6236132476116065,0,0
1.151494400141479,1.594161688527501,0,0
1.7728139689021238,-0.5607470924144035,0,0
0.8440687897465735,0.7624584148438139,0,0
0.8221310591399326,0.8539844926094451,0,0
2.1157947340683863,-0.037828284656384645,0,0
1.2267648629051564,1.0394589118733675,0,0
1.6788976967325586,0.9113340752286305,0,0
1.3000759114402112,1.874804317123455,0,0
0.9981267770213315,-0.5245059344416662,0,0
-0.8916987173560751,-0.852937682057209,1,1
1.8249926036842243,0.9166669504503349,0,0
-1.7255199576599136,-0.09090069360159789,1,1
-2.442599157424281,0.4088187617222289,1,1
-0.43401804678854145,0.04696462204538569,1,1
-0.4035978898473261,-0.3738726799140143,1,1
0.11203105920842586,-1.5532413822423852,1,1
0.1078709059874637,-1.6161075374395883,1,1
-1.1594090197586606,-1.9305592664693614,1,1
-1.163569172979623,-1.9934254216665643,1,1
2.224946802729525,-0.6888719290591404,0,0
0.584947526267533,0.16769844510048748,0,0
-0.43401804678854145,0.04696462204538569,1,1
2.371041709681191,-0.683539053837436,0,0
2.299931400138476,-0.06597012198609933,0,0
0.7290609196991196,0.5082918575447707,0,0
0.4008516760725092,-2.1724760801265264,1,1
-0.025061969909705578,-0.1597383380816638,0,1
-0.5141376420276345,-0.6879900210613871,1,1
1.2456965376657712,-1.0555240628427074,0,0
-0.6512232632829226,0.6592006786750179,1,1
0.6979738827949076,0.7571255396221094,0,0
-0.2893108233560449,-0.9128634882830384,1,1
-0.07475400034473964,-1.3618426275721531,1,1
1.5200535976363851,0.36027343014089697,0,0
0.41945666960333133,-0.7215381085586982,0,0
1.4256730505148985,-1.1465320553696254,0,0
0.41945666960333133,-0.7215381085586982,0,0
2.1157947340683863,-0.037828284656384645,0,0
1.3003617767949378,0.69719973339628,0,0
-0.40987957718956075,1.4083528813811785,1,1
0.6788637984370984,-1.3043827225425464,0,0
0.4574984287217551,-0.7550128211101174,0,0
1.5870037539581379,-0.32016165690764276,0,0
1.804208970452519,-0.9323977135372749,0,0
1.804208970452519,-0.9323977135372749,0,0
-0.8878244294898394,0.3875330568671688,1,1
-0.7811589651757667,-0.5388203409098362,1,1
-0.9708982931833531,3.1525264027855218,1,1
-1.0428762488070211,1.3493515065266144,1,1
1.1241976829686426,0.780020215298139,0,0
-0.498117459798759,0.9245128807448151,1,1
1.2470290446379015,1.1603764322847825,0,0
-0.14321591640437903,-0.907530613061334,1,1
2.3354865549098336,-0.3747545879117677,0,0
0.9821292556110416,-0.5355456040560623,0,0
-2.8330558555900187,2.5496467214540464,1,1
-1.3057897920650532,-0.7582875579638911,1,1
1.2044984910211072,2.1010516858690216,0,0
0.24168089574654344,0.8223842210696435,0,0
0.5858157582877422,-0.5952877129255787,0,0
-0.20883356575400153,1.9888049691146958,0,1
-1.28916631205431,1.0279109508265156,1,1
-0.32099169026116686,0.6363917165670078,1,1
-2.885107762679052,0.4904801727572479,1,1
0.34834636006061614,-0.10396917670736155,0,0
-0.7492042821906016,1.6330898051230696,1,1
-0.14321591640437903,-0.907530613061334,1,1
-2.391066725973952,0.8669794275204153,1,1
0.6599321236764838,0.7906002521735286,0,0
0.08825025197239568,-0.7479158272872165,0,1
-1.4600103942496674,-0.46619344629086956,1,1
1.837635183239761,0.6502218814537694,0,0
-0.5848990655616227,-1.7963932475495323,1,1
-0.48307128175464714,-0.08957394595423504,1,1
-2.2544777899115607,0.15826595966240062,1,1
1.7144528515039161,0.6025496093029622,0,0
-0.19854703772529542,-1.5368981622828481,1,1
-1.2727212416407618,-1.3423817772638085,1,1
-2.1662399073023626,0.6421059602987639,1,1
-1.7130797279328365,-0.7177158515895712,1,1
0.13281469244013105,0.2958232817452245,0,0
0.584947526267533,0.16769844510048748,0,0
-1.4619929055409937,-1.4262927759678254,1,1
-1.4563528168838646,-0.703669649337266,1,1
0.41529651638236925,-0.7844042637559012,0,0
0.2908534746826177,0.29634136698393787,0,0
1.1466452676660635,0.3045042687665947,0,0
-1.604213524626424,-0.19115491226515216,1,1
0.9862894088320037,-0.4726794488588594,0,0
-1.6022310133350977,0.7689444174118037,1,1
2.1182813384154526,0.23748146871786457,0,0
-1.3498347810338283,-0.07387952342013734,1,1
0.38806166805293596,-0.3498874874358268,0,0
-1.0412550732639871,-1.182766991489691,1,1
-0.21432622594709416,-0.2899616812099973,1,1
-1.207074571205597,-1.101936848918853,1,1
-1.2604073033626333,-0.6387601500303508,1,1
-0.6982112874437238,-1.2082157583439794,1,1
-1.4619929055409937,-1.4262927759678254,1,1
-1.0322457875676094,0.1697565834684182,1,1
-0.762227290415152,-2.6338033156259115,1,1
-1.2304637165102186,-1.8150455648060153,1,1
-1.2904988190264406,-1.1879895443009745,1,1
-1.6740631242052326,-0.7020038833044617,1,1
-1.4619929055409937,-1.4262927759678254,1,1
-0.10095839127383593,-1.3801944006035407,1,1
-1.9700002524195372,0.1404385157685264,1,1
-1.433048079389279,1.0172150156317221,1,1
-0.5918947091383779,-0.4085969977815026,1,1
-0.16099349379005778,-0.7531383800984998,1,1
-0.7516070402547604,-0.19667148484316987,1,1
1.926523070168155,-0.12173928336040149,0,0
0.9151790992892886,0.14488948299247734,0,0
-0.9352041155820492,0.038550890690502014,1,1
-0.5877345559174159,-0.34573084258429954,1,1
-1.0364059407885715,0.10689042827121517,1,1
-0.4298578935675793,0.10983077724258872,1,1
-0.0772406046918061,-1.6371523809464021,1,1
-1.0008507860172138,-0.20189403765445316,1,1
0.5354890819767323,1.8713458829133678,0,0
-3.151639678869908,0.6855048480399214,1,1
-0.8181930576120443,0.4055670204820104,1,1
-0.7042346323981713,0.8366429083430095,1,1
-1.349470642069359,-0.1520761051434967,1,1
-1.8765880733057119,-0.6468530755718008,1,1
-0.32034168594197115,-0.6194094488835266,1,1
-0.8537482123834019,0.7143514864076788,1,1
-0.14321591640437903,-0.907530613061334,1,1
-0.949828208657665,0.6402564969096465,1,1
-0.9149044361622432,1.0513385256085812,1,1
-2.1860158738519218,-0.2960460548484185,1,1
-2.4005726968632266,0.15293308444069612,1,1
-2.471683006405942,0.7705020162920327,1,1
-2.0532135507749882,1.2315330548203862,1,1
-0.5141376420276345,-0.6879900210613871,1,1
-2.514895261041569,-0.1999462216969436,1,1
-1.0113316015156686,-0.9651270615707009,1,1
0.42559933411561973,0.30142737631546074,0,0
-1.5635233720249242,-0.387886542157089,1,1
0.7739239569025794,-1.1003278780978838,0,0
-0.7100486556330515,-1.1563892727611729,1,1
-0.5541609146661375,-0.3192547712873891,1,1
-1.9009759793110337,2.2598314149162495,1,1
1.0053994931898131,1.5888288133057964,0,0
-0.42471016435643927,-1.2528706476716005,1,1
-0.7503899222258242,-2.685629801208718,1,1
-0.03406384774324005,-1.5585742574640897,1,1
-1.5279682172535667,-0.6966710080827573,1,1
0.13081250228882696,1.478333576152294,0,0
-1.2067459299281889,-2.0720035451488767,1,1
-0.9656242725232645,0.45938819264990194,1,1
-1.4619929055409937,-1.4262927759678254,1,1
-0.33248758030461095,-0.991441611765351,1,1
-2.0034264652067786,-1.4421810792225178,1,1
-1.9998808186179515,0.7683563559318833,1,1
-0.548717952189812,-0.3300188742991902,1,1
-0.017440367732497145,0.22762425132631692,0,1
-1.7384710633887621,-0.2483142730696635,1,1
1.969699827116721,-0.043161159878089085,0,0
-1.1072303849765601,-0.453145223604623,1,1
0.2810675624614552,1.5465326065712017,0,0
-0.8561435625847175,-1.1617221479828772,1,1
-1.3793867059548346,-0.41602837948680366,1,1
0.4236168228242935,-0.6586719533614951,0,0
2.0446844245256712,0.579740647194952,0,0
2.4313853383707253,-0.8867364258778458,0,0
1.3282953293890871,0.0010526780626309191,0,0
2.371041709681191,-0.683539053837436,0,0
-0.003822943567780443,0.010365863166279786,0,1
-0.22333551164347193,-1.6424852561681067,1,1
-0.45377713769429956,0.5366173922307986,1,1
1.6534985171696714,0.678363718783484,0,0
0.5888218141337687,1.4081691840248651,0,0
-1.4188161485924278,-1.347714652485513,1,1
-0.8916987173560751,-0.852937682057209,1,1
-0.8561435625847175,-1.1617221479828772,1,1
1.8605477584555818,0.6078824845246665,0,0
-1.090713517554788,0.5208804463231892,1,1
0.03578575183556863,-1.0477252864247801,1,1
-1.3069438894399887,1.1823031837893498,1,1
-0.11279575946316366,-1.3283679150207337,1,1
0.27307589729693893,0.45073359994677203,0,0
-0.2600447637897654,0.6068899515108026,0,1
-0.4331714778156709,-1.0221249012729516,1,1
2.3532641322955126,-0.5291468208746019,0,0
-0.022586444785683335,3.074958184819184,0,0
-0.7652244644194773,0.020586903316867345,1,1
0.8437401484691655,1.7325251110738376,0,0
2.1157947340683863,-0.037828284656384645,0,0
0.013954633817898326,-0.14402636979655434,0,1
-1.4543713033637853,-1.0389301865598446,1,1
0.9939666238003694,-0.5873720896388692,0,0
-0.14321591640437903,-0.907530613061334,1,1
0.4530303108546096,-0.6950620372617877,0,0
-2.6019473495761942,0.5425476929372022,1,1
-2.5012778368768527,-0.4172046098569809,1,1
-1.7406491415625163,-0.09976537797928145,1,1
-0.5276920455383507,-1.019099207513657,1,1
-1.3676123584195072,0.0805127095426968,1,1
-1.8844153659149405,1.5020118072576851,1,1
-0.893177655020995,-0.2173347865910307,1,1
-2.8393966326992244,-0.3600591155392353,1,1
-1.5279682172535667,-0.6966710080827573,1,1
-1.5686583698550665,-0.49993937819082046,1,1
-0.47858248725627683,-0.9967744869870555,1,1
-1.3009908433751622,0.3701443187241805,1,1
-0.017440367732497145,0.22762425132631692,0,1
-1.6740631242052326,-0.7020038833044617,1,1
-2.290032944682918,0.4670504255880689,1,1
-0.7083947856191336,0.7737767531458064,1,1
-1.9437513279223284,2.616121828138522,1,1
-0.46737974080317984,2.4929956520819903,0,1
-0.5051283563312566,0.6645335538967224,1,1
-3.043333181410393,2.3989105938550375,1,1
-1.0463583743944922,1.8721048295003275,1,1
-1.8772380776249076,0.6089480898787333,1,1
-2.467808718539706,2.010972755216411,1,1
1.151494400141479,1.594161688527501,0,0
0.021989074905096093,1.1593105243250263,0,0
-2.1281981481839387,0.6086312477473448,1,1
0.34801771878320803,0.8660975195226619,0,0
-0.699745837899801,-0.07055763268981072,1,1
-2.1662399073023626,0.6421059602987639,1,1
-2.0650380820958403,0.5737664227180508,1,1
-1.8765880733057119,-0.6468530755718008,1,1
-1.2710673716268437,0.5877842486431707,1,1
-2.65747354248995,-1.1315221722852318,1,1
-0.2960631957417971,-0.7678523688175506,1,1
0.9939666238003694,-0.5873720896388692,0,0
-0.763710029067496,0.27685412235735307,1,1
-0.029222123130667604,-0.22260449327886675,0,1
-1.1072303849765601,-0.453145223604623,1,1
-2.7957433056618575,0.47396712075934183,1,1
-0.3248659781274025,-0.6040790223573701,1,1
0.7310424332191989,0.17303132032219193,0,0
-0.8519834093637554,-1.0988559927856743,1,1
1.969699827116721,-0.043161159878089085,0,0
1.8072150262985456,1.071059183413169,0,0
0.9821292556110416,-0.5355456040560623,0,0
-1.0457438677623574,-0.2755664504568709,1,1
-1.2926277610105563,0.703414516615738,1,1
1.8052335127784662,1.4063197206357478,0,0
-2.093793289800093,-0.03461701894216866,1,1
-0.21432622594709416,-0.2899616812099973,1,1
-0.03406384774324005,-1.5585742574640897,1,1
0.8360343486593756,-0.5408784792777669,0,0
-2.370152539922011,-0.26790421751870375,1,1
-2.589844360763459,0.06902208573667926,1,1
1.3465282998849857,-1.8323000176398696,0,0
-0.9450314495131114,-0.38976098316870655,1,1
-1.6436429672640172,-1.1228411852638616,1,1
-1.0545083584642345,-1.0437051850530132,1,1
-3.322825239211149,0.8710602648377016,1,1
-0.12295173467163396,-0.7866130926499189,1,1
